Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
188	0.0542351	2.76428e-05	0.0542075	6.69454e-07	4.71075e+06	2401	4.70835e+06	58.1474	
189	0.38034	0.00131529	0.379025	6.76361e-07	3.30356e+07	114244	3.29213e+07	58.7474	
190	0.0946721	8.1236e-05	0.0945909	6.69296e-07	8.22303e+06	7056	8.21597e+06	58.1337	
191	0.047827	2.6526e-05	0.0478005	6.70079e-07	4.15415e+06	2304	4.15185e+06	58.2017	
192	0.093644	9.74464e-05	0.0935466	6.69998e-07	8.13373e+06	8464	8.12526e+06	58.1946	
193	0.0717264	5.64139e-05	0.07167	6.70688e-07	6.23001e+06	4900	6.22511e+06	58.2546	
194	0.080524	7.18529e-05	0.0804522	6.71133e-07	6.99415e+06	6241	6.98791e+06	58.2932	
195	0.249341	0.000742751	0.248598	6.71864e-07	2.16572e+07	64513.8	2.15927e+07	58.3567	
196	0.0705634	4.56953e-05	0.0705177	6.70805e-07	6.12899e+06	3969	6.12503e+06	58.2647	
197	0.0800156	9.32557e-05	0.0799223	6.71313e-07	6.94999e+06	8100	6.94189e+06	58.3088	
198	0.0562055	2.99454e-05	0.0561755	6.69805e-07	4.88189e+06	2601	4.87929e+06	58.1778	
199	0.0477688	2.76428e-05	0.0477412	6.69953e-07	4.1491e+06	2401	4.1467e+06	58.1907	
200	0.0525143	3.48269e-05	0.0524795	6.72116e-07	4.56128e+06	3025	4.55826e+06	58.3786	
201	0.104155	0.000101729	0.104054	6.7168e-07	9.04677e+06	8836	9.03793e+06	58.3407	
202	0.0992739	0.000122141	0.0991517	6.70156e-07	8.62272e+06	10609	8.61211e+06	58.2084	
203	0.050934	2.87826e-05	0.0509053	6.71251e-07	4.42402e+06	2500	4.42152e+06	58.3035	
204	0.0701478	4.86426e-05	0.0700991	6.70389e-07	6.09289e+06	4225	6.08867e+06	58.2286	
205	0.0548297	5.80372e-05	0.0547717	6.70881e-07	4.76239e+06	5041	4.75735e+06	58.2713	
206	0.0678616	8.9157e-05	0.0677725	6.70328e-07	5.89432e+06	7744	5.88658e+06	58.2233	
207	0.0213362	4.00769e-05	0.0212961	6.69829e-07	1.85322e+06	3481	1.84974e+06	58.18	
208	0.0175647	2.87826e-05	0.0175359	6.69995e-07	1.52563e+06	2500	1.52313e+06	58.1944	
209	0.0382268	6.64993e-05	0.0381603	6.6976e-07	3.3203e+06	5776	3.31452e+06	58.174	
210	0.0468856	0.000188629	0.046697	6.69431e-07	4.07239e+06	16384	4.056e+06	58.1454	
211	0.0216253	2.54323e-05	0.0215998	6.707e-07	1.87832e+06	2209	1.87612e+06	58.2556	
212	0.0296905	5.64139e-05	0.0296341	6.70117e-07	2.57886e+06	4900	2.57396e+06	58.205	
213	0.0276064	5.96836e-05	0.0275467	6.70388e-07	2.39784e+06	5184	2.39265e+06	58.2285	
214	0.0466676	0.000206728	0.0464609	6.71299e-07	4.05345e+06	17956	4.0355e+06	58.3077	
215	0.0367586	0.00011513	0.0366434	6.6961e-07	3.19277e+06	10000	3.18277e+06	58.1609	
216	0.0502713	0.000219254	0.050052	6.70674e-07	4.36646e+06	19044	4.34742e+06	58.2534	
217	0.0559389	0.000298429	0.0556405	6.70463e-07	4.85874e+06	25921	4.83282e+06	58.235	
218	0.00792922	2.6526e-05	0.0079027	6.69977e-07	688716	2304	686412	58.1928	
219	0.0289402	7.00454e-05	0.0288701	6.70928e-07	2.51368e+06	6084	2.5076e+06	58.2754	
220	0.0864115	0.00263054	0.0837809	6.71639e-07	7.50552e+06	228484	7.27704e+06	58.3372	
221	0.048988	0.000248785	0.0487392	6.69717e-07	4.25499e+06	21609	4.23339e+06	58.1702	
222	0.0228072	5.48136e-05	0.0227523	6.70542e-07	1.98098e+06	4761	1.97622e+06	58.2419	
223	0.0110534	4.42561e-05	0.0110091	6.70503e-07	960079	3844	956235	58.2385	
224	0.0124326	4.71574e-05	0.0123855	6.7037e-07	1.07987e+06	4096	1.07577e+06	58.2269	
225	0.0284437	0.000248785	0.0281949	6.70073e-07	2.47056e+06	21609	2.44895e+06	58.2011	
226	0.0508609	0.000814617	0.0500463	6.69904e-07	4.41768e+06	70756	4.34692e+06	58.1864	
227	0.0358818	0.000352587	0.0355292	6.69716e-07	3.11662e+06	30625	3.086e+06	58.1702	
228	0.0207701	0.000154919	0.0206152	6.70763e-07	1.80405e+06	13456	1.79059e+06	58.2611	
229	0.0454136	0.00058804	0.0448255	6.70042e-07	3.94453e+06	51076	3.89345e+06	58.1985	
230	0.0225702	0.000154919	0.0224153	6.70043e-07	1.9604e+06	13456	1.94695e+06	58.1986	
231	0.009849	3.48269e-05	0.00981417	6.70333e-07	855463	3025	852438	58.2238	
232	0.018918	0.000126931	0.0187911	6.70255e-07	1.64318e+06	11025	1.63216e+06	58.217	
233	0.113929	0.00308922	0.11084	6.72186e-07	9.89569e+06	268324	9.62737e+06	58.3847	
234	0.0509564	0.000754519	0.0502019	6.71173e-07	4.42597e+06	65536	4.36043e+06	58.2967	
235	0.0392139	4.14469e-05	0.0391724	6.70316e-07	3.40604e+06	3600	3.40244e+06	58.2223	
236	0.0513884	0.000567409	0.050821	6.69924e-07	4.46349e+06	49284	4.4142e+06	58.1882	
237	0.0118491	3.11312e-05	0.011818	6.70073e-07	1.02919e+06	2704	1.02649e+06	58.2012	
238	0.0130598	3.23401e-05	0.0130275	6.70279e-07	1.13435e+06	2809	1.13154e+06	58.219	
239	0.0123652	2.87826e-05	0.0123364	6.70448e-07	1.07401e+06	2500	1.07151e+06	58.2338	
240	0.0592334	5.1682e-05	0.0591817	6.71105e-07	5.14489e+06	4489	5.1404e+06	58.2908	
241	0.0757748	0.000122141	0.0756526	6.72592e-07	6.58164e+06	10609	6.57103e+06	58.4199	
242	0.0424464	3.87299e-05	0.0424076	6.70103e-07	3.6868e+06	3364	3.68344e+06	58.2038	
243	0.407217	0.00329532	0.403921	6.71423e-07	3.537e+07	286225	3.50838e+07	58.3184	
244	0.0416832	4.14469e-05	0.0416418	6.70106e-07	3.62052e+06	3600	3.61692e+06	58.204	
245	0.0352782	2.54323e-05	0.0352527	6.70322e-07	3.06419e+06	2209	3.06198e+06	58.2227	
246	0.0881385	0.000149623	0.0879889	6.69898e-07	7.65553e+06	12996	7.64253e+06	58.1859	
247	0.0570712	6.1353e-05	0.0570098	6.69754e-07	4.95709e+06	5329	4.95176e+06	58.1734	
248	0.197965	0.000685441	0.19728	6.71278e-07	1.71948e+07	59536	1.71353e+07	58.3058	
249	0.0970802	0.000222443	0.0968578	6.70509e-07	8.43219e+06	19321	8.41287e+06	58.239	
250	1.23087	0.0246085	1.20627	6.41144e-07	1.06911e+08	2.13744e+06	1.04774e+08	55.6885	
251	0.102993	0.000222443	0.102771	6.68474e-07	8.94581e+06	19321	8.92649e+06	58.0623	
252	0.0865547	0.000134288	0.0864205	6.69617e-07	7.51797e+06	11664	7.5063e+06	58.1616	
253	0.0596743	6.30454e-05	0.0596112	6.70212e-07	5.18318e+06	5476	5.17771e+06	58.2132	
254	0.0915248	0.000185694	0.0913391	6.71431e-07	7.94965e+06	16129	7.93352e+06	58.3191	
255	0.0384802	2.6526e-05	0.0384537	6.70565e-07	3.34231e+06	2304	3.34001e+06	58.2439	
256	0.113988	0.000242061	0.113746	6.68517e-07	9.90078e+06	21025	9.87976e+06	58.066	
